class,person,video,path,processed
I am taking medicine,person1,medicine_1_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug1.mp4,0
I am taking medicine,person1,medicine_1_aug_b7b304b0.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_b7b304b0.mp4,0
I am taking medicine,person1,medicine_1_aug_6b77d453.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_6b77d453.mp4,0
I am taking medicine,person1,medicine_1_aug_b07ddb03.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_b07ddb03.mp4,0
I am taking medicine,person1,medicine_1_aug_31e9313e.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_31e9313e.mp4,0
I am taking medicine,person1,medicine_1_aug_618a6f2e.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_618a6f2e.mp4,0
I am taking medicine,person1,medicine_1_aug_79645452.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_79645452.mp4,0
I am taking medicine,person1,medicine_1_aug_dd2875b6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_dd2875b6.mp4,0
I am taking medicine,person1,medicine_1_aug_23761ee6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_23761ee6.mp4,0
I am taking medicine,person1,medicine_1_aug_bbd50fb2.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person1/medicine_1_aug_bbd50fb2.mp4,0
I am taking medicine,person2,medicine_2.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2.mp4,0
I am taking medicine,person2,medicine_2_aug_1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_1.mp4,0
I am taking medicine,person2,medicine_2_aug_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_3.mp4,0
I am taking medicine,person2,medicine_2_aug_4.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_4.mp4,0
I am taking medicine,person2,medicine_2_aug_5.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_5.mp4,0
I am taking medicine,person2,medicine_2_aug_6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_6.mp4,0
I am taking medicine,person2,medicine_2_aug_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_7.mp4,0
I am taking medicine,person2,medicine_2_aug_8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_8.mp4,0
I am taking medicine,person2,medicine_2_aug_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_10.mp4,0
I am taking medicine,person2,medicine_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_10.mp4,0
I am taking medicine,person2,medicine_10_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_10_aug1.mp4,0
I am taking medicine,person2,medicine_2_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug1.mp4,0
I am taking medicine,person2,medicine_10_aug_60d6b9ea.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_10_aug_60d6b9ea.mp4,0
I am taking medicine,person2,medicine_2_aug_5bc2a3b8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_5bc2a3b8.mp4,0
I am taking medicine,person2,medicine_10_aug_8af6ffde.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_10_aug_8af6ffde.mp4,0
I am taking medicine,person2,medicine_2_aug_c34f128f.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_c34f128f.mp4,0
I am taking medicine,person2,medicine_10_aug_3d9ca491.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_10_aug_3d9ca491.mp4,0
I am taking medicine,person2,medicine_2_aug_ad5ce7cd.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_ad5ce7cd.mp4,0
I am taking medicine,person2,medicine_10_aug_a2d11441.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_10_aug_a2d11441.mp4,0
I am taking medicine,person2,medicine_2_aug_d19a5b7d.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person2/medicine_2_aug_d19a5b7d.mp4,0
I am taking medicine,person3,medicine_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3.mp4,0
I am taking medicine,person3,medicine_3_aug_1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_1.mp4,0
I am taking medicine,person3,medicine_3_aug_2.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_2.mp4,0
I am taking medicine,person3,medicine_3_aug_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_3.mp4,0
I am taking medicine,person3,medicine_3_aug_4.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_4.mp4,0
I am taking medicine,person3,medicine_3_aug_5.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_5.mp4,0
I am taking medicine,person3,medicine_3_aug_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_7.mp4,0
I am taking medicine,person3,medicine_3_aug_9.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_9.mp4,0
I am taking medicine,person3,medicine_3_aug_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_10.mp4,0
I am taking medicine,person3,medicine_3_aug_11.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_11.mp4,0
I am taking medicine,person3,medicine_3_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug1.mp4,0
I am taking medicine,person3,medicine_3_aug_e326abb2.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_e326abb2.mp4,0
I am taking medicine,person3,medicine_3_aug_5224c8c8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_5224c8c8.mp4,0
I am taking medicine,person3,medicine_3_aug_3b160834.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_3b160834.mp4,0
I am taking medicine,person3,medicine_3_aug_26b8bddc.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_26b8bddc.mp4,0
I am taking medicine,person3,medicine_3_aug_19e9d38f.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_19e9d38f.mp4,0
I am taking medicine,person3,medicine_3_aug_5ea1b980.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_5ea1b980.mp4,0
I am taking medicine,person3,medicine_3_aug_fe5e1b43.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_fe5e1b43.mp4,0
I am taking medicine,person3,medicine_3_aug_143c1225.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_143c1225.mp4,0
I am taking medicine,person3,medicine_3_aug_9b02c375.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person3/medicine_3_aug_9b02c375.mp4,0
I am taking medicine,person4,medicine_4.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4.mp4,0
I am taking medicine,person4,medicine_4_aug_1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_1.mp4,0
I am taking medicine,person4,medicine_4_aug_2.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_2.mp4,0
I am taking medicine,person4,medicine_4_aug_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_3.mp4,0
I am taking medicine,person4,medicine_4_aug_5.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_5.mp4,0
I am taking medicine,person4,medicine_4_aug_6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_6.mp4,0
I am taking medicine,person4,medicine_4_aug_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_7.mp4,0
I am taking medicine,person4,medicine_4_aug_9.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_9.mp4,0
I am taking medicine,person4,medicine_4_aug_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_10.mp4,0
I am taking medicine,person4,medicine_4_aug_11.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_11.mp4,0
I am taking medicine,person4,medicine_4_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug1.mp4,0
I am taking medicine,person4,medicine_4_aug_9d65da39.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_9d65da39.mp4,0
I am taking medicine,person4,medicine_4_aug_41d7b8b8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_41d7b8b8.mp4,0
I am taking medicine,person4,medicine_4_aug_119386df.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_119386df.mp4,0
I am taking medicine,person4,medicine_4_aug_f17b19dd.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_f17b19dd.mp4,0
I am taking medicine,person4,medicine_4_aug_447067d3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_447067d3.mp4,0
I am taking medicine,person4,medicine_4_aug_52f4162f.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_52f4162f.mp4,0
I am taking medicine,person4,medicine_4_aug_38901c31.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_38901c31.mp4,0
I am taking medicine,person4,medicine_4_aug_4571db39.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_4571db39.mp4,0
I am taking medicine,person4,medicine_4_aug_6bf629e1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person4/medicine_4_aug_6bf629e1.mp4,0
I am taking medicine,person5,medicine_5.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5.mp4,0
I am taking medicine,person5,medicine_5_aug_1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_1.mp4,0
I am taking medicine,person5,medicine_5_aug_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_3.mp4,0
I am taking medicine,person5,medicine_5_aug_4.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_4.mp4,0
I am taking medicine,person5,medicine_5_aug_6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_6.mp4,0
I am taking medicine,person5,medicine_5_aug_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_7.mp4,0
I am taking medicine,person5,medicine_5_aug_8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_8.mp4,0
I am taking medicine,person5,medicine_5_aug_9.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_9.mp4,0
I am taking medicine,person5,medicine_5_aug_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_10.mp4,0
I am taking medicine,person5,medicine_5_aug_11.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_11.mp4,0
I am taking medicine,person5,medicine_5_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug1.mp4,0
I am taking medicine,person5,medicine_5_aug_1f7eb009.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_1f7eb009.mp4,0
I am taking medicine,person5,medicine_5_aug_95deaeca.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_95deaeca.mp4,0
I am taking medicine,person5,medicine_5_aug_3c56267d.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_3c56267d.mp4,0
I am taking medicine,person5,medicine_5_aug_d9994ba3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_d9994ba3.mp4,0
I am taking medicine,person5,medicine_5_aug_6bb702b8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_6bb702b8.mp4,0
I am taking medicine,person5,medicine_5_aug_9dae1e99.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_9dae1e99.mp4,0
I am taking medicine,person5,medicine_5_aug_10143917.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_10143917.mp4,0
I am taking medicine,person5,medicine_5_aug_8448a99b.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_8448a99b.mp4,0
I am taking medicine,person5,medicine_5_aug_f2bced93.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person5/medicine_5_aug_f2bced93.mp4,0
I am taking medicine,person6,medicine_6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6.mp4,0
I am taking medicine,person6,medicine_6_aug_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_3.mp4,0
I am taking medicine,person6,medicine_6_aug_4.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_4.mp4,0
I am taking medicine,person6,medicine_6_aug_5.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_5.mp4,0
I am taking medicine,person6,medicine_6_aug_6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_6.mp4,0
I am taking medicine,person6,medicine_6_aug_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_7.mp4,0
I am taking medicine,person6,medicine_6_aug_8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_8.mp4,0
I am taking medicine,person6,medicine_6_aug_9.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_9.mp4,0
I am taking medicine,person6,medicine_6_aug_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_10.mp4,0
I am taking medicine,person6,medicine_6_aug_11.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_11.mp4,0
I am taking medicine,person6,medicine_6_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug1.mp4,0
I am taking medicine,person6,medicine_6_aug_0b7a5e0b.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_0b7a5e0b.mp4,0
I am taking medicine,person6,medicine_6_aug_62b441c6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_62b441c6.mp4,0
I am taking medicine,person6,medicine_6_aug_b37c3e41.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_b37c3e41.mp4,0
I am taking medicine,person6,medicine_6_aug_e16a7a40.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_e16a7a40.mp4,0
I am taking medicine,person6,medicine_6_aug_5fcabe07.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_5fcabe07.mp4,0
I am taking medicine,person6,medicine_6_aug_af70185e.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_af70185e.mp4,0
I am taking medicine,person6,medicine_6_aug_f8ce6a28.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_f8ce6a28.mp4,0
I am taking medicine,person6,medicine_6_aug_8fe7e910.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_8fe7e910.mp4,0
I am taking medicine,person6,medicine_6_aug_a6a2bd20.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person6/medicine_6_aug_a6a2bd20.mp4,0
I am taking medicine,person7,medicine_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7.mp4,0
I am taking medicine,person7,medicine_7_aug_2.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_2.mp4,0
I am taking medicine,person7,medicine_7_aug_3.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_3.mp4,0
I am taking medicine,person7,medicine_7_aug_4.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_4.mp4,0
I am taking medicine,person7,medicine_7_aug_5.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_5.mp4,0
I am taking medicine,person7,medicine_7_aug_6.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_6.mp4,0
I am taking medicine,person7,medicine_7_aug_7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_7.mp4,0
I am taking medicine,person7,medicine_7_aug_9.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_9.mp4,0
I am taking medicine,person7,medicine_7_aug_10.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_10.mp4,0
I am taking medicine,person7,medicine_7_aug_11.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_11.mp4,0
I am taking medicine,person7,medicine_7_aug1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug1.mp4,0
I am taking medicine,person7,medicine_7_aug_2a1222b9.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_2a1222b9.mp4,0
I am taking medicine,person7,medicine_7_aug_11bea447.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_11bea447.mp4,0
I am taking medicine,person7,medicine_7_aug_856d3337.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_856d3337.mp4,0
I am taking medicine,person7,medicine_7_aug_79169a16.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_79169a16.mp4,0
I am taking medicine,person7,medicine_7_aug_d78c6372.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_d78c6372.mp4,0
I am taking medicine,person7,medicine_7_aug_366c4392.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_366c4392.mp4,0
I am taking medicine,person7,medicine_7_aug_0abe3cc7.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_0abe3cc7.mp4,0
I am taking medicine,person7,medicine_7_aug_bb9baf59.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_bb9baf59.mp4,0
I am taking medicine,person7,medicine_7_aug_fe0b2338.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person7/medicine_7_aug_fe0b2338.mp4,0
I am taking medicine,person8,medicine_8.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person8/medicine_8.mp4,0
I am taking medicine,person8,medicine_8_aug_1.mp4,/content/drive/MyDrive/all dataset/I am taking medicine/person8/medicine_8_aug_1.mp4,0
